num_adults,num_children,days_before_plan,trip_duration,distance,origin_enc,destination_enc,event_type_enc
2,0,2,5,1097.5442990110355,161,208,1
2,0,49,4,835.3874341407065,161,255,1
3,0,227,10,9786.63915224464,166,109,1
1,0,107,10,5519.797120941223,230,190,1
3,2,142,21,8978.602820350245,18,134,1
1,0,82,13,910.2783615013618,89,160,1
2,0,181,21,6229.398992275073,45,71,1
2,0,91,5,6025.736043595697,144,270,1
1,0,2,3,1800.0297206659268,200,212,1
1,0,1,5,1800.0297206659268,200,212,1
5,0,161,14,1472.8231320888956,30,182,1
2,0,41,4,1967.0224013003938,45,14,1
2,0,51,4,1658.7858501780258,89,197,1
3,0,32,4,1399.9249281637285,129,141,1
1,1,32,0,725.6551971414706,89,142,1
1,0,164,0,5855.020488329065,81,270,1
1,0,67,0,1218.1225032774942,148,197,1
1,0,22,0,5506.307790711964,166,267,1
1,0,14,0,732.1776555231662,180,146,1
1,0,5,0,9525.797089358846,131,140,1
2,0,135,2,1131.6575114063335,73,208,1
4,0,213,5,955.9265611831379,81,208,1
1,0,2,0,1465.2320311771905,153,82,1
1,0,8,0,647.1232854159775,144,185,1
3,0,59,7,839.7878078629986,166,20,1
2,0,159,8,1340.6446776243747,73,197,1
2,0,159,6,604.1141696630106,144,208,1
1,0,32,7,1084.1835628313038,88,9,1
4,0,187,21,7890.948865669052,89,72,1
1,0,301,4,2164.2753605626917,166,136,1
2,0,7,7,1200.0382152977347,158,185,1
1,0,128,0,12959.064616575017,90,32,1
2,1,163,0,2205.8290306562876,16,251,1
1,0,1,3,600.4217953856755,89,168,1
2,1,38,1,477.6345068146655,18,168,1
2,0,65,2,502.0686242500041,73,139,1
1,0,16,7,8602.254828356885,42,40,1
1,0,3,7,2299.477448404355,148,43,1
1,0,8,3,410.070707533479,166,100,1
1,0,7,3,659.767073975453,144,190,1
1,0,226,22,9150.463139417252,166,210,1
4,0,39,3,876.7388770161873,88,21,1
1,0,155,14,3284.4331275497384,42,246,1
1,0,104,0,368.81839594644583,89,10,1
1,1,92,25,2895.5753637944863,209,163,1
1,0,50,3,839.7878078629986,166,20,1
1,0,147,29,10256.603943508344,166,140,1
2,0,32,11,7762.838141526611,81,159,1
1,0,0,0,1030.0406597717624,125,173,1
1,0,44,1,668.9850410099336,214,275,1
1,2,30,9,7646.531248161504,129,159,1
2,0,60,4,839.7878078629986,166,20,1
1,0,19,11,2042.4541112865993,73,118,1
2,0,0,24,3620.721716104161,18,144,1
2,0,71,3,884.5064851987138,161,200,1
2,0,5,8,9723.199573860344,235,218,1
2,0,112,13,9542.341513745901,235,135,1
1,0,19,3,966.4706596767523,18,146,1
2,2,40,10,7206.5114672149375,166,171,1
2,0,47,3,1223.4349225160258,209,82,1
2,0,12,2,839.7878078629986,166,20,1
1,0,2,1,214.08053117392657,45,10,1
1,0,69,26,10907.313706882556,73,47,1
1,0,197,13,8562.143730241321,89,66,1
2,0,127,0,1324.6338611415806,18,136,1
1,0,194,2,2378.5657673244928,81,205,1
1,0,108,0,2037.6395474930237,81,163,1
1,2,96,30,10256.603943508344,166,140,1
1,0,8,2,364.4887855611681,89,50,1
2,0,100,4,1511.7723918299248,18,20,1
2,0,12,8,2440.354095008838,45,18,1
1,1,22,25,10857.51170144547,81,47,1
2,0,96,7,3185.18707832991,81,144,1
1,0,167,4,1447.1037712513842,166,141,1
1,0,148,12,5528.093900664747,166,32,1
3,0,59,4,8775.484510817832,73,134,1
2,2,74,9,623.552776127382,148,173,1
3,0,37,4,1027.3058691155686,166,61,1
3,1,131,41,1897.0520954464234,161,58,1
1,0,286,7,737.1027319831703,200,142,1
1,0,180,21,9935.669324973207,214,223,1
2,4,222,11,9466.553199489143,166,26,1
2,0,5,0,2471.0439380745206,73,18,1
1,0,1,0,1439.1697222603204,131,84,1
1,0,8,0,2176.500657775716,200,18,1
1,0,186,4,2198.058219832241,89,141,1
2,0,27,1,340.3523863793715,73,102,1
1,0,114,21,2676.768011918161,143,164,1
1,0,126,126,8731.40931521298,81,103,1
1,1,125,15,2045.5485810382886,45,212,1
1,1,15,0,585.3951211464987,209,190,1
1,0,7,0,786.3916459605509,209,9,1
2,0,96,54,1916.6008512459287,88,118,1
1,0,148,0,6198.492311203616,81,178,1
4,0,133,7,1080.5594692516872,18,173,1
1,0,118,1,634.5939105120597,81,142,1
2,0,15,3,499.7555160959635,45,142,1
1,2,143,30,1835.2148232332822,200,119,1
2,0,47,3,402.4798727330481,45,190,1
3,0,119,13,1496.1628290648227,148,148,1
2,0,13,1,464.5764228122389,148,238,1
2,0,5,2,431.88281204267616,214,93,1
1,0,21,12,10103.341545278405,42,218,1
1,0,3,0,435.5455373345045,81,21,1
1,0,5,2,843.688798603494,153,84,1
1,0,150,8,1560.305828806351,144,43,1
3,0,110,7,1285.9156306197776,129,5,1
2,2,221,11,8196.176690849341,166,66,1
3,0,145,15,8966.161785739732,166,216,1
1,0,147,13,1816.1369013028796,81,14,1
1,0,5,4,5511.388461332302,42,267,1
1,1,53,4,1009.1944873684404,9,164,1
1,0,8,8,7449.872431302137,9,159,1
3,0,15,9,4654.493804618534,18,16,1
1,0,24,42,5279.910149201122,89,143,1
2,0,143,15,8798.974225913844,148,26,1
2,0,123,3,923.6808090047898,148,142,1
1,0,76,2,1199.0603617854072,200,82,1
1,0,336,18,7221.04039625247,42,129,1
1,0,22,3,1339.4527129385197,161,9,1
1,0,297,10,9191.435651229902,166,157,1
1,0,0,1,3126.6754930499533,13,135,1
1,0,50,0,7360.4376621943375,214,25,1
1,0,139,43,574.3515162675253,200,173,1
1,0,9,0,1470.0622345133554,42,141,1
1,0,23,4,1040.03254359256,166,148,1
1,1,144,2,415.2550407250247,73,190,1
2,0,93,15,2719.130932338725,144,41,1
2,0,143,14,7959.344997105744,166,231,1
1,0,1,0,519.0756638822033,18,235,1
2,0,5,4,1439.1697222603204,73,148,1
1,0,0,4,2014.630839652041,45,118,1
1,0,14,6,1291.8277833640445,214,188,1
2,0,14,13,9436.724192316255,73,109,1
4,0,130,28,11804.723127054134,73,111,1
2,0,39,3,531.2933231958251,200,257,1
1,0,229,3,1516.6190143505337,148,14,1
1,0,103,0,8061.687546062606,81,271,1
1,0,29,0,536.180956530231,45,200,1
5,0,95,3,505.8518329547636,203,257,1
2,0,6,1,1340.6446776243747,73,197,1
1,0,222,8,7361.378670707464,166,159,1
6,1,146,10,1545.4581404970988,73,8,1
1,0,20,0,864.6885591252103,209,182,1
3,2,286,7,5837.819961979759,166,178,1
1,0,5,0,4634.735685129594,214,85,1
1,0,17,10,784.4556340795522,218,21,1
2,0,157,0,9134.959128359305,81,217,1
1,0,0,7,5519.797120941223,166,270,1
2,1,162,5,1315.1573218243059,144,141,1
1,0,55,5,2112.75823321251,166,14,1
2,0,15,14,858.0998498206118,17,46,1
1,0,7,2,435.5455373345045,81,21,1
2,0,68,4,1726.041014479446,88,14,1
3,1,36,7,1447.1037712513842,166,141,1
2,0,72,2,380.1699977092063,45,46,1
6,0,54,7,5895.413653785539,30,178,1
2,0,154,14,1379.4849473107981,209,58,1
3,1,287,18,11930.804753365857,81,79,1
2,1,16,3,662.3415475765808,148,10,1
3,0,178,5,1306.669402457686,45,197,1
1,0,8,0,1305.4354912726346,219,212,1
2,0,19,2,1131.6575114063335,73,208,1
2,0,51,7,955.9265611831379,81,208,1
2,0,203,63,1827.811175526112,45,5,1
1,0,154,20,1967.0109570663549,81,1,1
1,0,6,10,1835.2148232332822,200,119,1
2,0,59,3,725.6551971414706,89,142,1
1,1,102,38,1869.8246648049528,81,118,1
2,0,101,12,2920.0499622886487,81,41,1
4,0,43,5,1002.2163164138415,144,142,1
1,0,103,0,552.0490359204092,200,102,1
2,0,94,6,720.5277751099085,148,208,1
2,0,147,20,1736.011179664354,18,118,1
4,0,45,3,751.127686965764,89,190,1
2,0,7,0,1200.0382152977347,158,185,1
6,0,234,3,839.7878078629986,166,20,1
1,0,69,20,9219.432319415206,17,253,1
6,0,12,15,9262.066987643546,30,26,1
3,0,22,4,1166.1499196406728,73,20,1
1,0,38,3,620.0462802005006,73,61,1
3,0,21,0,12036.099740433172,73,79,1
5,0,195,0,1340.6446776243747,73,197,1
1,0,4,3,678.5698428022235,81,61,1
1,0,1,0,1955.9955010434244,81,119,1
1,0,80,3,634.5939105120597,81,142,1
2,0,298,9,7618.9348686826825,81,151,1
4,0,111,0,9134.959128359305,81,217,1
2,0,213,14,7744.9970087454285,89,159,1
5,0,144,21,3609.024018629906,107,134,1
2,0,244,2,16309.027903304814,148,239,1
5,0,154,10,3261.0960884264177,148,243,1
1,0,10,2,519.0756638822033,200,21,1
2,0,28,8,4756.902523189573,200,85,1
1,0,176,6,5853.180402436399,129,267,1
4,0,29,21,9197.491229047806,166,103,1
3,0,17,6,485.47066732558585,73,168,1
1,2,57,4,1185.4682400935892,144,21,1
2,0,73,11,1387.1942048796438,200,8,1
2,0,131,16,1652.2292566151905,81,182,1
2,0,204,14,8367.427754612278,148,166,1
1,0,4,0,2440.354095008838,45,18,1
2,0,138,3,634.5939105120597,81,142,1
2,1,45,3,685.903871745599,153,190,1
2,0,139,8,1218.1225032774942,148,197,1
2,0,60,0,566.4840082855476,185,14,1
1,0,54,18,7329.353874803458,13,102,1
1,0,27,3,1658.2153082400275,18,197,1
2,0,330,23,9096.773110382825,73,26,1
1,0,166,0,2365.1990431870913,76,84,1
2,0,277,22,8999.53214509557,81,26,1
1,0,152,0,9723.164842346838,81,95,1
1,0,143,5,350.82952900893457,144,20,1
1,0,235,3,942.1995065933884,148,139,1
1,0,28,5,2654.853925706632,148,246,1
1,0,4,3,4742.682475892141,165,168,1
1,0,18,5,1845.8008868041588,200,1,1
1,0,203,18,6632.018265046327,200,259,1
2,0,137,38,10741.035622781768,200,140,1
1,0,66,18,9457.751355460181,200,177,1
2,0,142,15,1577.2080033502655,144,58,1
2,0,64,21,6341.476569161726,81,274,1
2,0,4,171,8973.65041603464,18,109,1
3,1,139,14,6385.766410038631,18,178,1
2,0,48,1,478.5795163902355,45,21,1
2,0,76,14,1166.1499196406728,73,20,1
1,0,22,5,2042.4541112865993,73,118,1
2,0,238,21,3189.538407357942,73,144,1
1,0,230,19,7604.276321939748,73,159,1
2,1,69,2,981.4697209098669,73,260,1
1,0,6,3,2920.0499622886487,81,41,1
1,0,68,22,9324.57538181528,81,109,1
1,0,35,7,634.5939105120597,81,142,1
4,0,117,14,634.5939105120597,81,142,1
2,0,174,25,18133.598350456334,148,6,1
1,0,11,8,7264.743106600164,148,53,1
1,0,12,2,485.47066732558585,148,84,1
4,0,29,6,9754.70681543155,184,235,1
1,0,17,4,336.2977443613054,200,84,1
1,0,173,12,9464.354906462624,200,135,1
1,0,162,10,1139.8788392290683,200,197,1
1,0,168,0,412.5768863064506,235,50,1
1,0,52,6,1094.2320053940605,148,20,1
1,1,5,6,552.0490359204092,200,102,1
1,0,6,7,1033.3600433953745,166,257,1
2,1,155,14,1340.6446776243747,73,197,1
2,0,78,8,1183.9305465627483,18,208,1
1,0,15,2,878.2979897530255,18,190,1
1,0,126,21,8341.106668577504,148,271,1
2,1,144,11,1215.3128893690316,129,182,1
1,0,67,22,6032.307856949598,148,172,1
1,0,122,53,5088.036433880617,81,7,1
1,0,120,7,5506.307790711964,166,267,1
1,0,139,7,1134.647136573329,73,91,1
1,0,60,3,1399.9249281637285,129,141,1
4,0,115,9,3617.2152337807042,18,243,1
1,0,4,2,455.9614081456847,73,233,1
1,1,111,43,1218.1225032774942,148,197,1
1,0,60,153,2312.578589480933,9,119,1
1,0,71,7,1767.0268073992925,45,136,1
2,0,202,16,6027.611890464817,73,178,1
2,0,48,4,1085.8452353698315,81,82,1
1,0,33,4,1237.786504821271,125,257,1
2,0,0,1,344.9646886683461,166,142,1
1,0,46,18,12036.099740433172,73,79,1
1,0,46,18,10391.379888283083,73,223,1
2,0,26,7,1736.011179664354,18,118,1
2,0,228,8,6293.892468321055,200,121,1
1,0,18,28,8748.115106302537,161,134,1
2,0,57,4,464.0019210314894,209,197,1
2,0,164,12,5853.180402436399,129,267,1
2,0,39,3,442.3954308241523,161,10,1
4,0,167,7,858.0998498206118,42,20,1
2,0,183,4,1832.0125899036636,200,141,1
1,0,41,0,552.0490359204092,200,102,1
1,0,30,7,882.5470562154948,209,142,1
2,0,29,6,882.5470562154948,209,142,1
1,0,160,0,5249.66551541897,74,190,1
2,2,13,15,1483.7840457463226,81,8,1
4,0,214,0,1658.7858501780258,89,197,1
1,1,81,6,4870.837728889754,81,143,1
1,0,4,1,1437.9784147329353,161,141,1
2,0,11,2,300.6196865814671,148,93,1
2,0,184,0,1215.3128893690316,129,182,1
1,0,9,7,1352.8161655242184,166,9,1
1,0,14,9,1886.4902496325756,166,43,1
1,0,13,9,1886.4902496325756,166,43,1
1,0,16,0,603.2922501059201,219,93,1
1,0,-1,0,2281.6740458448717,156,112,1
4,0,118,10,9191.435651229902,166,157,1
2,1,20,8,11930.804753365857,81,79,1
1,0,12,0,8504.627626449492,219,202,1
1,0,155,10,7516.6206084978985,223,53,1
1,0,33,11,8334.78620146449,214,103,1
1,0,40,7,881.997344135459,166,200,1
1,0,55,7,803.4489224696848,144,148,1
1,0,268,18,8288.189407194108,30,66,1
1,0,2,22,3284.4331275497384,42,246,1
1,0,86,93,9235.5758620482,23,173,1
1,0,12,4,634.5939105120597,81,142,1
4,1,181,0,2107.441360510455,10,235,1
1,0,20,3,12377.409248287157,42,79,1
2,2,145,7,756.7273654484532,144,9,1
2,0,48,13,1516.6190143505337,148,14,1
1,0,3,8,1288.4451544551912,57,157,1
2,2,59,3,477.6345068146655,18,168,1
2,0,0,0,2447.9905138723334,89,18,1
2,0,288,0,9096.773110382825,73,26,1
5,0,60,3,1306.669402457686,45,197,1
3,0,223,14,8915.756328948386,18,252,1
2,0,37,7,1330.2027807877068,209,21,1
2,0,54,16,1728.757783758796,129,43,1
4,0,135,9,2232.8416876141664,166,205,1
1,0,8,6,1875.2625999112452,161,43,1
1,0,131,16,1134.647136573329,73,91,1
1,0,2,29,1208.0542127999213,166,182,1
1,0,5,10,1094.2320053940605,148,20,1
1,0,16,3,6311.874787193977,148,31,1
1,0,122,4,1623.1198659651652,73,182,1
1,0,163,0,5844.779967078327,42,178,1
1,0,2,11,1560.305828806351,144,43,1
1,0,149,6,5506.307790711964,166,267,1
1,0,153,21,6439.739647599444,129,71,1
1,0,59,21,7224.4086509507515,166,184,1
2,0,12,0,519.0756638822033,200,21,1
1,0,67,5,1340.6446776243747,73,197,1
1,0,27,1,839.7878078629986,166,20,1
1,0,216,0,401.6460079392277,180,255,1
3,1,117,25,15715.752502225621,166,199,1
2,1,153,12,509.2970792318087,57,104,1
2,1,230,8,7361.378670707464,166,159,1
1,0,128,0,2471.0439380745206,16,84,1
4,0,1,0,511.44088421401,81,160,1
2,0,170,0,1366.3079026670998,148,117,1
2,0,54,8,1032.1635867451018,166,197,1
1,0,36,5,674.6202030891143,153,185,1
1,0,67,4,1094.2320053940605,148,20,1
1,0,108,3,659.767073975453,166,164,1
1,0,85,7,1399.9249281637285,129,141,1
2,0,0,2,910.2783615013618,89,160,1
2,0,149,3,960.4313270947938,81,91,1
2,0,175,21,9282.94931109233,200,217,1
2,0,157,24,8328.101357860385,18,103,1
1,0,47,14,9447.78890857956,42,26,1
2,0,166,17,12395.337458817463,166,79,1
1,0,45,5,4844.07150039047,81,85,1
1,0,163,12,3261.0960884264177,148,243,1
1,0,27,0,8731.40931521298,81,103,1
2,0,0,0,478.5795163902355,45,21,1
2,0,139,7,732.1776555231662,129,208,1
2,0,181,0,1874.0031895165148,124,93,1
1,0,93,0,1967.0109570663549,1,93,1
1,0,295,0,1094.2320053940605,17,168,1
2,0,112,0,1816.1369013028796,81,14,1
1,0,232,0,7848.427163494941,139,275,1
1,0,1,25,16528.197894162364,9,155,1
1,0,1,0,16528.197894162364,9,155,1
2,0,164,0,10458.798111778122,113,190,1
1,0,19,0,1200.0382152977347,161,182,1
1,0,6,3,1562.2452203777384,166,13,1
1,0,63,32,8021.559926314646,42,147,1
6,0,111,0,1218.1225032774942,148,197,1
2,0,248,21,9770.122730836274,89,62,1
3,2,220,9,1658.2153082400275,18,197,1
2,0,5,16,7730.712325947751,42,104,1
1,0,355,6,5862.6854455941975,9,178,1
1,0,19,35,9092.325248112738,45,26,1
1,0,1,14,7744.9970087454285,89,159,1
1,0,18,2,737.1027319831703,200,142,1
1,0,139,3,5279.910149201122,89,143,1
1,0,161,5,1181.3832093100964,129,82,1
2,0,58,4,1106.7356286832642,166,208,1
3,0,39,3,1652.2292566151905,81,182,1
3,0,138,20,9104.903097548544,166,135,1
1,0,27,3,1658.2153082400275,18,197,1
6,1,140,12,2440.354095008838,45,18,1
1,0,19,2,509.95393432371014,200,10,1
1,0,45,0,485.47066732558585,148,84,1
2,0,81,0,993.3555314509433,200,20,1
2,0,38,0,577.3554834628349,18,10,1
1,0,0,6,9817.901905339188,81,211,1
2,2,36,14,2627.543288252043,209,12,1
2,0,83,0,448.4273149010676,153,255,1
1,0,4,0,685.903871745599,166,173,1
1,0,2,5,1369.851797625822,42,9,1
2,0,104,14,9134.959128359305,81,217,1
2,0,143,14,5094.5698263167,200,7,1
2,0,134,43,1437.9784147329353,124,185,1
3,0,188,0,929.8471924166711,180,245,1
1,0,26,2,687.622327698647,18,36,1
1,0,173,2,480.84459289918664,45,238,1
3,1,129,6,742.8796719458292,45,257,1
1,0,8,21,6773.129347290782,81,129,1
1,0,68,4,482.20746877115215,89,34,1
2,0,217,14,3517.6636246692387,89,243,1
5,0,83,10,1094.2320053940605,148,20,1
1,0,13,7,1511.7723918299248,18,20,1
1,0,32,8,6385.766410038631,18,178,1
4,0,124,15,2014.630839652041,45,118,1
1,0,96,3,412.5768863064506,45,275,1
2,0,54,6,5004.503620537965,73,85,1
1,0,97,60,9222.244099753754,73,108,1
1,0,88,17,1658.413440326145,73,117,1
2,2,120,17,6981.905569811078,81,69,1
1,0,172,23,1869.8246648049528,81,118,1
2,0,1,19,6862.4777694754175,81,272,1
2,0,0,7,519.0756638822033,200,21,1
1,0,46,4,737.1027319831703,200,142,1
2,0,82,14,9089.310330834925,81,201,1
9,0,152,1,1658.7858501780258,89,197,1
1,0,24,4,477.6345068146655,148,21,1
2,2,176,2,600.4217953856755,148,102,1
1,0,7,7,517.9050151072023,200,251,1
2,0,287,10,6385.766410038631,18,178,1
1,0,53,2,1093.5366474678003,81,20,1
1,1,134,21,8999.53214509557,81,26,1
2,0,3,10,1369.851797625822,42,9,1
1,0,21,11,1369.851797625822,42,9,1
1,0,75,2,835.3874341407065,161,255,1
2,0,15,6,1189.3482899962726,166,8,1
1,0,38,17,8495.65002898565,166,57,1
1,0,67,3,786.4314650244364,166,82,1
1,0,34,25,10754.122879637722,166,162,1
1,0,104,7,485.5721288867355,88,255,1
1,0,174,7,1779.4767132831325,129,14,1
1,0,25,17,1728.757783758796,129,43,1
4,1,119,12,1985.2404520952832,129,119,1
2,1,22,7,9214.845496704438,144,226,1
2,1,145,7,9099.629043893787,153,40,1
1,0,27,4,878.2979897530255,166,21,1
1,0,45,12,6191.396036053379,166,114,1
2,0,5,14,11648.042948804146,166,213,1
1,0,35,6,786.3916459605509,209,9,1
1,0,132,8,11678.744648165703,209,47,1
2,0,105,14,8922.34717578745,166,226,1
1,0,210,9,8950.525332235717,42,217,1
1,0,18,0,1496.827224138467,88,141,1
1,0,19,2,576.639070596376,129,34,1
1,0,25,3,1002.2163164138415,144,142,1
1,0,68,2,878.2979897530255,166,21,1
2,1,162,6,5506.307790711964,166,267,1
2,0,8,14,8067.076219514873,81,57,1
2,0,50,23,11966.934185092556,235,79,1
2,0,167,13,1832.0125899036636,200,141,1
2,0,175,7,1855.3732634792686,148,5,1
1,0,194,16,5249.66551541897,166,85,1
2,2,145,7,756.7273654484532,144,9,1
2,0,85,20,8055.3015731047835,166,215,1
1,1,7,3,751.127686965764,89,190,1
1,1,125,52,756.7273654484532,144,9,1
4,0,149,0,1208.0542127999213,166,182,1
1,0,53,3,1869.7909364412847,223,20,1
3,2,67,9,1938.3229879502992,148,163,1
4,0,76,5,6017.8905902613005,73,121,1
4,0,152,2,477.6345068146655,148,21,1
1,0,18,1,794.8380307077732,89,23,1
1,0,60,23,16085.42139940381,148,155,1
1,0,193,13,2378.5657673244928,81,205,1
1,0,18,4,2037.6395474930237,81,163,1
2,0,22,1,919.6283614443845,89,255,1
2,0,26,2,435.5455373345045,81,21,1
2,0,290,9,1658.7858501780258,89,197,1
2,0,190,8,1817.7570794230262,81,5,1
3,0,8,21,1198.0182079263702,199,93,1
3,0,11,13,3617.2152337807042,18,243,1
2,0,121,15,5519.797120941223,166,270,1
2,0,265,13,1459.6157888383023,154,29,1
2,1,12,9,2370.6997230609836,73,12,1
1,0,2,1,214.08053117392657,45,10,1
2,1,68,3,878.2979897530255,18,190,1
2,1,125,41,2149.0214951573175,73,1,1
2,0,68,3,2388.1475760251187,18,205,1
2,0,62,3,523.1100553215556,18,257,1
2,0,49,19,1093.5366474678003,81,20,1
1,0,23,3,411.0813938038978,81,102,1
2,0,298,23,9324.57538181528,81,109,1
1,0,18,13,2044.5793587121827,89,14,1
2,0,101,2,662.3415475765808,148,10,1
2,0,308,29,8798.974225913844,148,26,1
1,0,7,6,1139.8788392290683,200,197,1
1,0,46,6,1072.7358763696948,89,82,1
2,0,66,3,805.6647479415601,200,61,1
1,0,31,9,9786.63915224464,166,109,1
3,0,107,21,5526.452690904401,161,270,1
1,0,27,14,1009.1350923766239,88,148,1
4,1,132,13,2112.75823321251,166,14,1
1,0,97,83,9197.491229047806,166,103,1
1,0,113,48,6768.703043659612,166,165,1
3,0,150,7,5837.819961979759,166,178,1
2,0,96,9,2253.463728010883,166,118,1
1,0,0,0,549.0412041421922,17,146,1
2,2,54,7,1399.9249281637285,129,141,1
2,0,218,20,16094.313104944544,18,239,1
2,0,158,3,1399.9249281637285,129,141,1
1,0,62,0,788.894110326112,88,145,1
1,0,0,0,430.4238536539036,166,10,1
3,0,2,1,552.0490359204092,200,102,1
2,0,22,5,2042.4541112865993,73,118,1
2,0,71,4,1473.9445526962982,153,141,1
2,0,56,7,464.0019210314894,209,197,1
1,0,11,7,5356.961655525952,18,2,1
2,0,142,12,6316.89881151055,200,88,1
1,0,31,2,1183.9305465627483,18,208,1
4,0,96,5,760.5975740024734,89,185,1
1,0,8,7,2198.058219832241,89,141,1
1,0,56,26,10429.46747587143,235,162,1
2,0,69,8,737.1027319831703,200,142,1
2,0,10,5,2073.2132125971075,73,212,1
4,0,82,14,7637.6617225088985,144,151,1
1,0,286,12,9235.5758620482,153,26,1
1,0,4,2,786.3916459605509,209,9,1
2,0,40,3,1040.03254359256,166,148,1
1,0,218,11,7658.101578077334,200,11,1
1,0,7,0,359.4755852923059,200,100,1
1,0,15,7,625.5793398069999,219,160,1
1,0,139,7,841.0907898964697,166,255,1
3,2,217,16,9387.444235788284,81,62,1
2,0,14,3,502.0686242500041,73,139,1
2,0,19,6,2042.4541112865993,73,118,1
2,0,15,4,634.5939105120597,81,142,1
2,0,84,0,864.6885591252103,158,245,1
2,0,207,0,5997.969681363874,156,245,1
1,0,53,3,695.9373439794591,148,190,1
1,0,33,3,1768.3147518636633,200,118,1
1,0,5,4,9343.372386480383,81,252,1
1,0,126,10,9104.903097548544,166,135,1
2,2,43,3,835.3874341407065,161,255,1
2,0,4,9,1200.0382152977347,161,182,1
2,0,145,15,2112.75823321251,166,14,1
1,0,93,3,717.6731689354558,129,138,1
6,0,112,0,1658.7858501780258,171,102,1
1,0,329,13,6585.624347021539,166,71,1
3,0,40,6,1447.1037712513842,166,141,1
1,0,1,7,799.0263573516105,200,208,1
2,0,102,3,1287.3953526367463,148,234,1
1,0,128,0,16961.052989165884,166,239,1
2,0,38,0,1875.2625999112452,161,43,1
1,0,14,21,1369.851797625822,42,9,1
1,0,56,7,1447.1037712513842,166,141,1
2,0,30,3,732.1776555231662,129,208,1
2,0,97,14,1538.3838081425642,153,14,1
1,0,70,0,1166.1499196406728,73,20,1
1,0,78,5,1800.0297206659268,200,212,1
1,0,5,7,4765.159765190996,74,275,1
1,0,109,2,1253.1127364963675,81,197,1
1,0,43,3,1359.6974702514285,209,43,1
3,1,32,9,1399.9249281637285,129,141,1
2,0,208,0,1874.0031895165148,124,93,1
1,0,138,9,6027.611890464817,73,178,1
2,0,38,3,835.3874341407065,161,255,1
1,0,9,8,4084.457193545912,148,158,1
3,0,6,7,7224.4086509507515,166,184,1
5,0,16,2,929.8471924166711,209,208,1
1,0,21,3,786.4314650244364,166,82,1
2,0,100,3,1004.2845929398839,42,61,1
2,0,9,3,835.3874341407065,161,255,1
1,0,5,5,1339.4527129385197,161,9,1
1,0,60,0,5244.2817217417,75,178,1
2,0,11,12,1277.9929575991243,89,245,1
1,0,7,13,1904.961426304394,18,1,1
2,0,167,7,478.5795163902355,18,50,1
1,0,52,4,499.7555160959635,45,142,1
1,0,43,7,5833.825696317516,42,121,1
1,0,9,7,1734.604254016336,209,260,1
2,0,122,3,520.0045199657477,105,12,1
1,0,17,4,2042.4541112865993,73,118,1
1,0,16,0,9134.375282980052,118,84,1
1,0,5,1,839.7878078629986,166,20,1
1,0,133,6,2073.2132125971075,73,212,1
1,0,18,0,478.5795163902355,18,50,1
1,0,0,0,477.6345068146655,148,21,1
1,0,2,0,1745.046212669969,214,118,1
1,0,0,0,1552.2916071805628,81,117,1
2,0,25,2,2042.4541112865993,73,118,1
3,0,58,4,2137.1160117701165,89,119,1
1,0,39,7,9360.014478737223,153,226,1
1,0,0,0,587.7305986450924,42,149,1
2,0,26,1,1166.1499196406728,73,20,1
1,0,3,0,2042.4541112865993,104,84,1
1,0,10,0,1578.0273989056577,148,118,1
2,0,27,12,1900.965281706636,81,212,1
2,0,27,12,1900.965281706636,81,212,1
2,2,39,8,4780.167203236647,153,85,1
2,0,76,1,685.903871745599,166,173,1
1,0,18,0,768.8327305245164,73,257,1
1,0,326,2,8288.370945040375,235,72,1
2,0,65,2,1381.7020601580798,148,82,1
2,0,287,15,8962.332820244908,81,134,1
2,0,334,15,9447.78890857956,42,26,1
2,0,3,0,403.7500007701793,166,146,1
1,0,74,3,1081.9671424696915,129,36,1
1,0,1,3,1856.0079679376017,18,148,1
1,0,10,2,3127.228399888043,23,180,1
1,0,17,5,1339.4527129385197,161,9,1
1,0,117,29,1369.851797625822,42,9,1
1,0,14,0,1040.03254359256,166,148,1
3,0,139,21,8182.20512846221,88,57,1
1,0,16,2,435.5455373345045,81,21,1
4,0,53,3,1040.03254359256,166,148,1
1,0,109,15,6341.476569161726,81,274,1
1,0,33,15,11653.104576147995,9,111,1
1,0,17,5,475.785528758249,18,84,1
1,0,18,3,1650.3470987063452,45,117,1
3,0,137,29,2042.4541112865993,73,118,1
2,1,142,14,9321.26373616954,81,135,1
2,0,79,5,1658.7858501780258,89,197,1
1,0,4,3,749.850584150052,89,257,1
1,0,3,1,8341.106668577504,148,271,1
1,0,53,6,2104.4729648161574,200,87,1
1,0,8,7,1200.1124068208976,214,91,1
1,0,1,7,1472.8231320888956,30,182,1
1,0,2,14,9786.63915224464,166,109,1
1,0,19,2,839.7878078629986,166,20,1
1,0,85,5,872.6373378697141,214,190,1
2,0,180,7,1874.0031895165148,81,141,1
1,0,335,13,5524.867794037464,42,270,1
2,1,179,2,478.5795163902355,45,21,1
1,0,128,0,1215.3128893690316,129,182,1
1,0,50,0,685.903871745599,153,190,1
2,0,34,8,3131.109664385093,89,41,1
1,0,30,0,3620.721716104161,18,144,1
1,0,16,5,519.0756638822033,18,235,1
1,0,113,0,451.24394970502516,148,50,1
2,0,54,6,1399.9249281637285,129,141,1
4,0,137,22,2835.3763874028214,200,246,1
